game_id,game_name,steamid,review_len_chars,review_len_words,votes_helpful,votes_funny,recommended,playtime,review_text
2668510,Red Dead Redemption,76561199071980111,19,3,1,0,True,1985,Cowboy shooter good
2668510,Red Dead Redemption,76561198957953479,46,8,1,0,True,1062,I love running my horse into pedestrians 10/10
2668510,Red Dead Redemption,76561199482836705,930,167,0,0,True,3371,"Meu primeiro contato com RDR foi lá em 2013 ou 2014, ainda na época que eu jogava no 360, e confesso que na época eu não consegui ter uma dimensão do tamanho, qualidade e preciosidade de RDR, é claro, jogando hoje em dia, mais de 10 anos depois, o jogo mostra suas falhas, mas ainda mais, mostra suas qualidades. A história do jogo se mostra impecável, com uma escrita fenomenal e design de personagem absolutamente icônico. Como a maioria dos jogos da Rockstar, depois de ter jogado tantos em sequência, a fórmula caiu um pouco em desgraça, muitos coletáveis, muitos desasfios, muitos nadas pra encher linguiça, mas quando o jogo não para nisso, ele brilha, e brilha demais! RDR é um jogo fantástico, que marcou gerações e provavelmente a maior dev que nós temos hoje no mercado, e apesar de ser uma pena ter demorado tanto para vir pro PC, agora que ele está aqui, foi um prazer rejogar e me deleitar com essa grande obra prima."
2668510,Red Dead Redemption,76561198066688960,205,38,0,0,True,2050,"100% worth the playthrough if you have played RDR2 and want the complete the story. Gameplay isn't as fun as RDR2, feels more like a quick arcade style, and a little aged, but the story is worth finishing."
2668510,Red Dead Redemption,76561198752159078,8,2,0,0,True,871,very fun
2668510,Red Dead Redemption,76561198834560173,153,26,0,0,True,6442,"Just finished all achievements for RDR1. Teenage me is pleased. Loved this game when it released and love it today. Rockstar = best publisher, hands down"
2668510,Red Dead Redemption,76561199074163080,3,1,0,0,True,2080,yes
2668510,Red Dead Redemption,76561198081536822,124,23,0,0,True,948,"Still holds up despite its age. John Marston is the GOAT. RDR2 is the better game, but this one is absolutely worth playing."
2668510,Red Dead Redemption,76561199683751547,77,16,0,0,True,6425,"this game is great 9/10, but 50 dollars is for it is just straight up robbery"
2668510,Red Dead Redemption,76561199207892735,14,3,0,1,True,4016,It's high noon
2668510,Red Dead Redemption,76561199227650097,897,169,0,0,True,1192,"Read Dead Redemption is a game of its time, however, the story is wonderful. Read Dead Redemption 2 flows into Read Dead Redemption 1 so well. John Marston, similar to Arthur Morgan, is a well written and complex protagonist. There are moments where I feel Marston is even more complex. This is a story about a man's past continuously catching back up to him. When he is focused on starting a new and just when he becomes comfortable, it all comes back.   As a said earlier, the game is a product of the time when it came out. It is rough around the edges and can feel wonky at times. It would be very interesting to see a full remake of this game built within the engine of RDR2. Overall, I thoroughly enjoyed this. It is a very good follow through from the story of RDR2 and provides a few knots to some loose ends that were within its predecessor (by story, not release). Loved my time with it."
2668510,Red Dead Redemption,76561198855467607,409,76,2,0,False,3948,"I somewhat enjoyed the game after having played RDR2 for a few hundred hours in the last couple of years. It's not necessarily a bad game by modern standards, but the amount of bugs and the janky NPC AI should not be acceptable considering this game costs €50. If Rockstar priced this game like Max Payne 3 and GTA 4, which are about as old as Red Dead Redemption, my review would have probably been positive."
2668510,Red Dead Redemption,76561198169873294,14,2,1,0,True,4129,immersive game
2668510,Red Dead Redemption,76561198763862409,98,20,0,0,True,740,"very good game in my opinion overall 9.5 out of ten one of the best story games ive every played "
2668510,Red Dead Redemption,76561197980038001,19,4,0,0,True,5789,Outlaws to the end.
2668510,Red Dead Redemption,76561198769822500,47,11,0,0,True,1187,i thought it was amazing and with so much to do
2668510,Red Dead Redemption,76561198027139801,558,100,0,0,False,76,"Playing it with keyboard and mouse is very cumbersome, navigating the menus is frustrating. Just a cash grab by the money-hungry suits. Rockstar isnt what it used to be: selling the same old game for the modern full price just shows their opinion of their customers. They hate you and just care about money, not the games they create.  Beside the PC port with no changes from the console version: awesome game, will definitely buy it when Rockstar (hopefully) goes bankrupt soon. So buy it if you have no soul and dont care what you vote for with your money!"
2668510,Red Dead Redemption,76561199510668295,111,20,0,0,True,441,MY NAME IS JOHN MARSTON 🗣️🗣️🗣️   🎶🎶🎶   P.S Rockstar knows how to make games and that’s why they’re the greatest
2668510,Red Dead Redemption,76561199122429284,147,29,0,0,True,954,"Absolutely fantastic game and port in my opinion. While it isnt as good as the sequel, it holds up great and it gets better and better as you play."
2668510,Red Dead Redemption,76561199883978812,9,2,0,0,True,609,good game
2668510,Red Dead Redemption,76561198143024862,14,3,0,0,True,1276,still a banger
2668510,Red Dead Redemption,76561198000145344,66,10,0,0,True,667,"Great music, setting, story, and gameplay! Classic still holds up."
2668510,Red Dead Redemption,76561198818005023,55,10,1,0,False,1986,one of the most overrated and annoying games ive played
2668510,Red Dead Redemption,76561198788477585,37,8,0,0,True,2651,wiwowowowo i lobe this game i love it
2668510,Red Dead Redemption,76561199336603631,84,16,0,0,True,509,i love this game so much would recommed to any american out there who likes shooting
2668510,Red Dead Redemption,76561198058170563,11,2,0,0,True,940,pretty good
2668510,Red Dead Redemption,76561199494752399,10,2,0,0,True,863,Sad ending
2668510,Red Dead Redemption,76561199812014911,790,139,0,0,True,2518,Red Dead Redemption is my favorite Rockstar game The story is tight focused and hits harder because it does not overstay its welcome John Marstons arc is simple tragic and extremely effective and the ending still stands as one of the best in gaming Compared to RDR2 this game feels more hardcore and better paced Combat is more dangerous missions feel less scripted and the game respects the players time There is less realism fluff and more tension which makes every gunfight and decision feel heavier The world is quieter and more barren but that works in its favor It reinforces the themes and keeps the focus on the story instead of pure spectacle RDR1 may be smaller and older but it is sharper more replayable and more emotionally focused For me it is Rockstar at its most disciplined
2668510,Red Dead Redemption,76561198039289102,45,10,0,0,True,1222,I can get drunk and shoot people when I want.
2668510,Red Dead Redemption,76561199294583873,61,10,0,0,True,745,"Some Mechanics are better than rdr2 (Riding), goated game imo"
2668510,Red Dead Redemption,76561199084122023,6,2,0,0,True,857,W game
2668510,Red Dead Redemption,76561198745690591,132,28,0,0,True,258,Had the GOTY edition when I had my PS3.  Had to revisit it once I saw it was on sale.  Still a fantastic game all these years later.
2668510,Red Dead Redemption,76561199685135261,11,2,0,0,True,820,pretty good
2668510,Red Dead Redemption,76561199507698213,10,2,0,0,True,813,veary good
2668510,Red Dead Redemption,76561199740797654,4,1,0,0,True,1196,peak
2668510,Red Dead Redemption,76561199525226195,186,33,1,0,True,763,"This game is great! Not as good as RDR2, but still incredible. Having to constantly tap shift to sprint on horse, and the Bonnie McFarlane missions are bad, but besides that pretty good!"
2668510,Red Dead Redemption,76561198069939468,1,1,0,0,True,1754,W
2668510,Red Dead Redemption,76561199163528071,132,28,0,0,True,2149,buying it on sale is the best bet even in 2026 its hell of a game and i would say competes with modern openworlds it is just amazing
2668510,Red Dead Redemption,76561199082558735,41,4,0,0,True,584,Multi-Generational Revenge Simulator 1911
2668510,Red Dead Redemption,76561199487842794,1,1,0,0,True,270,.
2668510,Red Dead Redemption,76561199865390516,105,18,0,0,False,1656,Game crashes every time the pc goes to sleep. Rockstar Launcher sucks. Only games that have this problem.
2668510,Red Dead Redemption,76561199641205401,39,7,0,0,True,218,"Great game, love it since first version"
2668510,Red Dead Redemption,76561198127502794,237,48,0,0,True,835,"First game I played on my xbox360 back in 2010. Also no matter how old this game is, its still as beautiful as the day it came out.   The game might be dated and all, but its still better than the slop that gets churned out these days."
2668510,Red Dead Redemption,76561198196727483,1091,202,1,1,False,1133,"[h1] John Marston was burried in a grave, this game should've been burried in the trash [/h1] I bought RDR1 because I wanted a small follow-up to RDR2 story. I know that the game is pretty old (released in 2010), but it was a pain to play it. The game aged well - physics and graphics, but the movement (especially horse steering) sucks. Story is way to simple, some people claim that it's better than RDR2 but hell nah, it's pretty repetetive. The game came out 2 years after GTA IV and the story seems to be a downgrade from GTA IV perspective. What to say more? I just wanted to complete the game as soon as I completed several missions.  DLC? It's painful. Literally, the story is like Left 4 Dead but in a bigger world (or like Stubbs the Zombie). It was a big pain to play that. Nonsensual, boring, repetitive and underwhelming. I'm not even sure how the hell is it made by Rockstar as it literally sucks.  [h2] Summing up: [/h2] Base game: 5/10 Undead Nightmare: 1/10 (the lowest possible)  [b] If you wonder if you should play it, save your money and watch gameplays on YouTube. [/b]"
2668510,Red Dead Redemption,76561199124156788,8,2,0,0,True,1358,fun game
2668510,Red Dead Redemption,76561198400798705,171,30,0,0,True,1799,"I would strongly recommend getting this on sale, plus play this first before RDR2.  Trust me, you’ll learn to appreciate the mechanics of RDR2 more if you play this first."
2668510,Red Dead Redemption,76561198794358976,9,1,0,0,True,642,"AMAZING "
2668510,Red Dead Redemption,76561197977723423,55,11,2,0,True,294,"decent port, I had this for ps3, great game still good."
2668510,Red Dead Redemption,76561197979839613,90,16,0,0,True,1545,"powtórka z rozrywki jak w rdr2, tylko jeszcze gorzej bo to stary rockstar  u eat babies/10"
2668510,Red Dead Redemption,76561198367550678,69,14,1,0,False,1992,"An old game that is more expensive than RDR2, and junky remake. Big 👎"
2668510,Red Dead Redemption,76561199812729070,24,5,0,0,True,806,itz gud abigail is bitch
2668510,Red Dead Redemption,76561198844366226,23,5,0,0,True,652,MY NAME IS JOHN MARSTON
2668510,Red Dead Redemption,76561199886940413,143,25,0,0,True,599,"Masterpiece! Brilliant quality and framerate, even better than console. If you want to relive this timeless game this is the best way to do it."
2668510,Red Dead Redemption,76561199148879526,3,1,0,0,True,247,yes
2668510,Red Dead Redemption,76561198143306862,55,11,0,0,True,264,"One of the best games of all time, John Marston badass."
2668510,Red Dead Redemption,76561198063439993,27,6,0,0,True,1124,has the same feeling as rr2
2668510,Red Dead Redemption,76561198137304252,50,9,0,0,True,211,"Life is tough, but it's tougher when you're stupid"
2668510,Red Dead Redemption,76561199019517787,864,155,0,0,True,1066,"As the description wisely says, you will be playing as John Marston, who is forced to track down and kill his three old friends (Bill Williamson, Javier Escuella and Dutch Van der Line).  There is no chronological order (imo) to play this game and the second one, though I recommend playing the second one and then this one, that way you can see the gang's collapse and how John's life turned out.   The game is significantly shorter than its sequel, and it doesn't have so much detail like customization; you only have outfits, you can't dress John/Jack certain ways, you can't shave your beard, etc... On the other hand, this game has some features that the 2nd game doesn't (Horsebreaking and real duels are an example). This game is awesome. Fetch it on a sale and it will be worth every penny. You don't need to have played a Red Dead before to love this."
2668510,Red Dead Redemption,76561198124961687,25,5,0,0,True,3826,MY NAME IS JOHN MARSTON!!
2668510,Red Dead Redemption,76561198115211675,314,57,0,0,True,1893,"I played it for the first time after RDR2 and completed the complete story and ... the feeling is indescribable, sad for the story itself (in both parts), and yet satisfied that in the gaming industry there are games of this caliber that draw you so convincingly into the story and the action itself. Old but gold."
2668510,Red Dead Redemption,76561198256892093,395,83,0,0,False,228,"It is an old game and it plays like one - At a weird speed and janky. For example, so far in my short time playing it I have had a total of three horses randomly die from under me without any explanation or apparent reason as to why. Despite my love for RDR2, I do not have much interest in this game even though I have never played it before.  If you're going to buy it, buy it on a deep sale."
2668510,Red Dead Redemption,76561199583542503,22,5,0,0,True,645,Very good game and fun
2668510,Red Dead Redemption,76561199831128517,58,13,0,0,True,359,i just love to play with the horses ball and shoot at them
2668510,Red Dead Redemption,76561199802077026,46,8,0,0,True,1746,"its a fun and intresting game, really recomend"
2668510,Red Dead Redemption,76561198753610154,3,1,0,0,True,1095,fun
2668510,Red Dead Redemption,76561199433496913,6,1,0,0,True,1830,"Good "
2668510,Red Dead Redemption,76561199878026914,45,8,0,0,True,201, the red dead franchise can never be defeated
2668510,Red Dead Redemption,76561199018228262,323,62,0,0,True,1833,"pretty good remaster for both the base game and undead nightmare the updated graphics and frame rate are very nice touches, was very fun to replay both the stories as i havent played them in like over a decade. however the price is definitely not worth it if you are thinking of picking it up, buy it when on sale or cdkeys"
2668510,Red Dead Redemption,76561199810815413,1,1,0,0,True,314,👍
2668510,Red Dead Redemption,76561199756057194,15,3,0,0,True,2149,"fire game lol "
2668510,Red Dead Redemption,76561198184145658,39,9,0,0,True,673,great game and most of the time on sale
2668510,Red Dead Redemption,76561198018277440,344,62,0,0,False,192,"So after 3.5 seconds you auto re-holster your weapon which not only destroys all RP potential and immersion into the gritty gun slinging mind of the protagonist, it also makes you question the decision of the devs to leave it in considering the sequel lets you unholster your iron for unlimited time like a true bad ass cowboy of the wild west."
2668510,Red Dead Redemption,76561198938223778,286,52,4,1,True,979,[h3] Red Dead Redemption [/h3] Interesting story. I really liked it. The game didn't seem very interesting at first but when I continued playing and got into the story it felt pretty good. It's also good that this was released on Steam. I highly recommend it if you like games like this
2668510,Red Dead Redemption,76561198197581115,14,3,0,1,True,3550,Rip Van Winkle
2668510,Red Dead Redemption,76561199514977541,8,2,0,0,True,695,very fun
2668510,Red Dead Redemption,76561198016909348,12,3,0,0,True,1979,Fun old game
2668510,Red Dead Redemption,76561199041025827,43,9,0,0,True,2201,Lowkey boring af but i like the story hella
2668510,Red Dead Redemption,76561198095929521,2377,395,0,0,True,1252,"Replaying this again in 2026, with high resolution, high framerate, easy screenshotting and video recording on PC, is like bringing a small piece of my childhood back. It's also surprising that, after playing Red Dead 2, the story holds up this well and it's almost like they wrote it with a prequel in mind. One of the best Rockstar Games ever made, and it's basically a must-play if you enjoyed RDR2.  You play as John Marston, an ex-member of the Van Der Linde gang. Dutch's gang was something skin to the Robinhood-type of outlaws, criminals with the heart of gold. Until things went wrong and everything fell apart. If you've played RDR2, you already knew the wild and heartbreaking events of the gang had faced. John has been coerced by private investigators, most likely the Pinkerton's, to hunt down the last remaining ex-members that turned to even more violence and banditry. The story progresses quite slow at first, and each mission feels like a never-ending build-up. But as per Rockstar's tradition, it ramps up past the midway point and everything becomes super intense and action-packed. The atmosphere and music help sell the lonely wild west setting and narrative greatly as well. Overall it's a very well written story with memorable moments and characters. But if you've played the prequel, it becomes even better and hits you even harder.  Another reason I enjoyed this a lot is the gameplay. Despite being almost 16 years old now, it still holds up super well. It strikes the perfect balance between snappy gameplay of the older games and the quality of life that newer entries bring. The openworld feels a bit small, now that we have plenty of other great open world games to compare. But the well-placed side missions and differences of each region completely make the modest map size a non-issue. With all that mentioned, it has some sequence-breaking bugs that will have you reloading saves maybe 4-5 times throughout the playthrough. It's not that bad but certainly an annoyance, especially during high-stake story missions.  Definitely a recommend, especially if you've played Red Dead 2 and interested in learning what happens next. It might not look as pretty as the prequel, but following the story of John after breaking off from the Van Der Linde's in this moderately-sized adventure and smooth gameplay experience is absolutely worth it."
2668510,Red Dead Redemption,76561198983081329,54,10,1,0,True,600,"very fun game, really good story, worth the money 100%"
2668510,Red Dead Redemption,76561198791427968,13,3,0,0,True,100,its very good
2668510,Red Dead Redemption,76561198021446406,14,2,0,0,True,545,Excellent Game
2668510,Red Dead Redemption,76561198762456997,34,7,0,0,True,261,"Better than RDR2, there I said it."
2668510,Red Dead Redemption,76561198118497425,32,6,0,0,True,844,too expensive but damn it's good
2668510,Red Dead Redemption,76561199001447312,386,68,0,0,True,4306,"""We can't always fight nature, John.  We can't fight change.  We can't fight gravity.  We can't fight nothing.  My whole life, all I ever did was fight. But I can't give up, neither. I can't fight my own nature.  That's the paradox, John. You see? When I'm gone, they'll just find another monster. They have to, because they have to justify their wages.  Our time is passed, John."
2668510,Red Dead Redemption,76561198182011083,578,98,0,0,True,1066,"This isn't just a redo of Grand Theft Auto with a different backdrop, however. Rockstar did a remarkable job of taking only the elements of its past games that work while adapting the flow and the controls to the Western setting. The Dead Eye slow motion effect makes you feel like a classic gunslinger. The confluence of a wide-open setting and turn of the century technology offer the perfect mix of civilization and wilderness. And the greater emphasis on ambient missions and random encounters makes the West feel as wild and untamed as your childhood daydreams imagined it."
2668510,Red Dead Redemption,76561198364315611,61,10,2,0,True,481,MAH NAME IS JOHN MARSTON! *mumbles house building song theme*
2668510,Red Dead Redemption,76561198107622242,4,1,0,0,True,519,peak
2668510,Red Dead Redemption,76561198753485163,7,1,0,0,True,526,perfect
2668510,Red Dead Redemption,76561199495020117,13,2,0,0,True,1495,Amazing game!
3240220,Grand Theft Auto V Enhanced,76561198362312505,44,9,0,0,True,5248,finally the pc version caught up to the PS5.
3240220,Grand Theft Auto V Enhanced,76561198016733852,14,3,0,0,False,3169,No cloud save?
3240220,Grand Theft Auto V Enhanced,76561199387894487,19,4,0,0,True,1821,"Try this bro, trust"
3240220,Grand Theft Auto V Enhanced,76561198774381820,167,28,0,0,True,376,Very good professional criminality and good to learn about guns n stuff. Ich bin Polizei Hauptsir und habe hier Ausbildung ist gut für schnell und sicher Blitzer. Habe
3240220,Grand Theft Auto V Enhanced,76561198353823490,150,28,0,0,False,220,"Crashes instantly when I turn on ray tracing. It also crashes my whole computer sometimes. I play Cyberpunk 2077 on Ultra RT, so the PC can handle it."
3240220,Grand Theft Auto V Enhanced,76561198754322283,37,8,0,0,True,247,this game is good I very recommend it
3240220,Grand Theft Auto V Enhanced,76561198337719393,9,2,0,0,True,4264,good game
3240220,Grand Theft Auto V Enhanced,76561199198012882,26,5,0,0,True,2371,It's like gta but enhanced
3240220,Grand Theft Auto V Enhanced,76561199702837207,9,2,0,0,True,1555,Very cool
3240220,Grand Theft Auto V Enhanced,76561199482137262,21,4,0,0,True,510,avrage day in america
3240220,Grand Theft Auto V Enhanced,76561199028882611,6,2,0,0,False,239,0 news
3240220,Grand Theft Auto V Enhanced,76561199451775452,11,2,0,0,True,4257,tyfby u65df
3240220,Grand Theft Auto V Enhanced,76561199803602294,29,6,0,0,True,1238,so god watch out for greifers
3240220,Grand Theft Auto V Enhanced,76561199863964024,6,2,0,0,True,5374,w game
3240220,Grand Theft Auto V Enhanced,76561198325239351,9,1,1,0,True,1388,videogame
3240220,Grand Theft Auto V Enhanced,76561199236411659,55,12,0,0,True,354,idk steam beg me to do this. Very cool and awesome game
3240220,Grand Theft Auto V Enhanced,76561199869100425,70,14,0,0,True,3710,"You should ofcourse play this game, it is realistic but it lags a lot."
3240220,Grand Theft Auto V Enhanced,76561198814164822,360,72,0,0,False,3578,"I had that game on my old PS3, but now I got the game so I could help my little brother with GTA online. But damn the game is bad now. GTA online is just pure evil money grind. But even the story mode has be made worse. because they want you to be online constantly you cant even save game properly anymore probably because they wanna force you to use autosave"
3240220,Grand Theft Auto V Enhanced,76561199093113990,20,3,0,0,True,67,Very amazing graphic
3240220,Grand Theft Auto V Enhanced,76561199556913887,4,1,0,0,True,2725,mehh
3240220,Grand Theft Auto V Enhanced,76561198743398204,4,1,0,0,True,1090,good
3240220,Grand Theft Auto V Enhanced,76561198746300993,5,1,0,0,True,1928,   nn
3240220,Grand Theft Auto V Enhanced,76561198135493018,2048,298,1,0,True,133,"Grand Theft Auto V Enhanced builds on the foundation of the Legacy edition and elevates it in nearly every meaningful way, creating the definitive single-player and offline experience of GTA V. The Enhanced version brings technical upgrades that harness modern hardware — higher resolutions, improved textures, better draw distances, more detailed character models, more dynamic lighting, and smoother performance even in dense urban environments. These upgrades make returning to Los Santos feel like playing a whole new game, especially if your last playthrough was on older hardware.  But the enhancements go beyond visuals. Enhanced improves how the world feels: denser traffic and pedestrian populations, richer environmental detail, and subtle yet impactful improvements to weather, reflections, and animation polish. The game benefits from advancements in physics, draw distances, and performance that make both high-speed chases and quiet exploration feel more immersive. These upgrades matter — the same content that was great before feels crisper and more alive now.  Content remains vast: the same sprawling campaign, heists, side missions, collectibles, races, properties, and myriad activities that defined the Legacy version are all present — but now with a sheen that elevates the experience. Owning multiple properties, running businesses, and collecting everything from stunt jumps to hidden packages still gives you hundreds of hours of structured progression. Even without stepping into GTA Online, there’s a staggering amount of content here for solo players craving both structured goals and emergent chaos.  If you loved the original GTA V experience, the Enhanced edition refines it in every direction — visually, technically, and atmospherically — without sacrificing the enormous sandbox content that keeps players invested for hundreds of hours. It’s a testament to how much life Rockstar built into this world that it can feel fresh even years later.  — The Ember Archives https://store.steampowered.com/curator/45601239/"
3240220,Grand Theft Auto V Enhanced,76561199143051912,19,4,0,0,True,286,one of the greatest
3240220,Grand Theft Auto V Enhanced,76561199444098213,8,1,0,0,True,3544,"banger "
3240220,Grand Theft Auto V Enhanced,76561199836799968,48,8,0,0,True,1168,"Yeah its good for PCs with good specifications "
3240220,Grand Theft Auto V Enhanced,76561198770382365,4,1,0,0,True,1286,good
3240220,Grand Theft Auto V Enhanced,76561198142438229,154,22,1,0,False,121,"Criminals that rob banks and various expensive things but are still poor.  Games is expensive, still riddled with microtransactions and unescessary grind."
3240220,Grand Theft Auto V Enhanced,76561199868200630,22,4,0,0,True,7236,"this game is amazing "
3240220,Grand Theft Auto V Enhanced,76561199563460351,35,5,0,0,True,219,Very good gameplay and entertaining
3240220,Grand Theft Auto V Enhanced,76561198073735633,154,26,0,0,False,8157,"Still the same as always even with the kernel anti-cheat, cheaters everywhere ruining the game. Thanks ""rockstar"". Gta 6 gonna be so full of cheaters too."
3240220,Grand Theft Auto V Enhanced,76561199689504519,168,10,0,0,True,13898,──────▄▌▐▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀​▀▀▀▀▀▀▌ ───▄▄██▌█ beep beep ▄▄▄▌▐██▌█ gay porn delivery ███████▌█▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄▄​▄▄▄▄▄▄▌ ▀(@)▀▀▀▀▀▀▀(@)(@)▀▀▀▀▀▀▀▀▀▀▀▀▀​▀(@)(@)(@)▀
3240220,Grand Theft Auto V Enhanced,76561199832529967,4,1,0,0,True,1008,good
3240220,Grand Theft Auto V Enhanced,76561199234170745,0,0,0,0,True,4110,
3240220,Grand Theft Auto V Enhanced,76561198172137318,264,48,0,0,True,11695,"GTA Online has been a staple of my friends group for quite some time. The heists are engaging, open world fun, business' decent. It's a decent sink to put some time into. And maybe go one game without running anyone over.   Hasn't happened yet, but you never know."
3240220,Grand Theft Auto V Enhanced,76561199755016114,8,2,0,0,True,22946,its good
3240220,Grand Theft Auto V Enhanced,76561199542878986,26,5,0,1,False,407,No new sex mechanics  1/10
3240220,Grand Theft Auto V Enhanced,76561198782955773,9,2,0,0,True,398,hell yeah
3240220,Grand Theft Auto V Enhanced,76561199106606369,3,1,0,0,True,698,"k "
3240220,Grand Theft Auto V Enhanced,76561199761354835,57,13,0,0,True,123,its a good game but tbh i think that gta Legacy is better
3240220,Grand Theft Auto V Enhanced,76561198741484103,13,2,0,0,True,1230,VERY EMERSIVE
3240220,Grand Theft Auto V Enhanced,76561199817887558,55,10,0,0,True,28,Nice game with online can explora more side guest story
3240220,Grand Theft Auto V Enhanced,76561198745561512,17,3,0,0,True,1639,great game aswell
3240220,Grand Theft Auto V Enhanced,76561199749845826,9,2,0,0,True,2032,peak game
3240220,Grand Theft Auto V Enhanced,76561199830694115,56,12,0,0,True,433,"its fun but make sure to do missions or it gets boring "
3240220,Grand Theft Auto V Enhanced,76561199120473167,3,1,0,0,True,472,"h "
3240220,Grand Theft Auto V Enhanced,76561198763966056,9,1,0,0,True,1415,"modding "
3240220,Grand Theft Auto V Enhanced,76561198740317650,12,1,0,0,True,864,YTTYHUKGFTRD
3240220,Grand Theft Auto V Enhanced,76561198788125693,20,4,0,0,True,2611,"best game ever ofc "
3240220,Grand Theft Auto V Enhanced,76561199781507334,24,6,0,0,True,659,love this game w game 67
3240220,Grand Theft Auto V Enhanced,76561199232432208,18,4,0,0,True,381,Veiny ahh dih 🥀🥀🥀🥀
3240220,Grand Theft Auto V Enhanced,76561198755254335,1,1,0,0,True,1695,.
3240220,Grand Theft Auto V Enhanced,76561198416367091,10,2,0,0,True,253,"love it  "
3240220,Grand Theft Auto V Enhanced,76561199218021382,98,19,0,0,True,19398,got hit by 400 npcs while delivering a high value car. smashed my keyboard. would do it again 100%
3240220,Grand Theft Auto V Enhanced,76561198752251171,33,5,0,0,True,5080,This game is extremely addictive.
3240220,Grand Theft Auto V Enhanced,76561199076804417,122,25,0,0,True,4022,I've been playing GTA 5 Online for around 4 years on the console. I have a PC now and Need to reset everything over again😆
3240220,Grand Theft Auto V Enhanced,76561199763674900,5,2,0,0,True,1298,gta V
3240220,Grand Theft Auto V Enhanced,76561198761942233,5,1,1,0,True,2211,good 
3240220,Grand Theft Auto V Enhanced,76561199849196548,3,1,0,0,True,4413,gta
3240220,Grand Theft Auto V Enhanced,76561198817130630,35,9,0,0,True,1786,good game for a 20 year old game XD
3240220,Grand Theft Auto V Enhanced,76561198047470440,68,10,0,0,True,16132,This was an excellent game overall and inspired CyberPunk2077 tones.
3240220,Grand Theft Auto V Enhanced,76561199808892301,149,28,1,0,False,2163,"After 2 - 3 hours, kiling  and stealing is bouring. so I try conecting G923. FAILED. Its not even selecting devices. Not a driving SIM. Done for now."
3240220,Grand Theft Auto V Enhanced,76561198179551849,266,37,1,0,False,1362,"[h1]Kernel Level Anti-Cheat[/h1] Yet another lazy development team which outsources their cheat prevention measures to a malware program, which notably [b]does not work[/b] to actually combat cheaters, just like every other game that implements 3rd party anti-cheat."
3240220,Grand Theft Auto V Enhanced,76561199773676968,11,2,0,0,True,3179,"nice game "
3240220,Grand Theft Auto V Enhanced,76561199814934497,25,6,0,0,True,1026,ONE OF THE BEST GAME EVER
3240220,Grand Theft Auto V Enhanced,76561199861386334,5,1,0,0,True,422,lovws
3240220,Grand Theft Auto V Enhanced,76561198124848994,28,6,0,0,True,2847,its a bit buggier but whatev
3240220,Grand Theft Auto V Enhanced,76561199524974626,340,65,0,0,True,535,"Rating: 10/10 - Would steal a jet to buy a smoothie again. I’ve spent roughly 12 years in Los Santos, and I still don't understand why Michael needs a therapist when he has a perfectly good bazooka to solve his emotional problems. GTA V is not just a game; it is a simulator for being the worst human being alive, and I absolutely love it."
3240220,Grand Theft Auto V Enhanced,76561198762897369,17,5,0,0,True,193,it is a good game
3240220,Grand Theft Auto V Enhanced,76561198846201730,194,38,0,0,False,5773,How the fuck does a company owned by a publisher with a 36 billion dollar market cap have an online game with  100k players online that still has 6 year old game breaking bugs. Waste of my time.
3240220,Grand Theft Auto V Enhanced,76561199234323556,0,0,0,0,True,450,
3240220,Grand Theft Auto V Enhanced,76561199167831549,8,2,0,0,True,8603,bad game
3240220,Grand Theft Auto V Enhanced,76561199866906472,8,1,0,0,True,1412,100!!!!!
3240220,Grand Theft Auto V Enhanced,76561198895822943,6,1,1,0,True,2196,"good "
3240220,Grand Theft Auto V Enhanced,76561198344651157,54,11,0,0,True,4827,Fun game to play if your playing with friends or solo.
3240220,Grand Theft Auto V Enhanced,76561198181096123,26,5,1,0,False,12238,Downvote until we get gta6
3240220,Grand Theft Auto V Enhanced,76561199728288429,17,4,0,0,True,626,this game is fun.
3240220,Grand Theft Auto V Enhanced,76561198786605485,18,4,0,0,True,1188,"IT IS THE BESTTT "
3240220,Grand Theft Auto V Enhanced,76561199475231055,3,1,0,0,True,991,car
